 Tienda , Código , Cod. barras , Nombre , Descripción , Categorias , Marca , Características , Impuestos , P. costo , Estado , Stock , Stock min , Ubicación , P. venta , Unidad , Nombre de lista de precio , Factor de conversión , Precio al por mayor , Cantidad mínima , Cantidad máxima 
 Tienda Tantamayo , 209 ,  , 4*8*100 ALFA NAT AZUL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 209 ,  , 4*8*100 ALFA NAT AZUL ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510210 ,  , 5*10 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510210 ,  , 5*10 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510211 ,  , 5*12 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510211 ,  , 5*12 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510212 ,  , 6*12 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510212 ,  , 6*12 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510213 ,  , 7*10 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510213 ,  , 7*10 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510214 ,  , 8*12 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510214 ,  , 8*12 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , POLLERÍA ,0,0,0,0
 Tienda Tantamayo , 2510214 ,  , 8*12 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510215 ,  , 9*14 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510215 ,  , 9*14 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510216 ,  , 10*15 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510216 ,  , 10*15 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510217 ,  , 11*16 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510217 ,  , 11*16 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510218 ,  , 12*18 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510218 ,  , 12*18 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510219 ,  , 13*20 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510219 ,  , 13*20 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510220 ,  , 14*20 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510220 ,  , 14*20 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510221 ,  , 16*24 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510221 ,  , 16*24 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510222 ,  , 18*26 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510222 ,  , 18*26 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510223 ,  , 20*30 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510223 ,  , 20*30 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510224 ,  , 26*40 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510224 ,  , 26*40 BRILLOSITO ,  , BOLSA , ALFA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510225 ,  , 20*30 FUERTAZA NEGRO ,  , BOLSA , FUERTAZA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510225 ,  , 20*30 FUERTAZA NEGRO ,  , BOLSA , FUERTAZA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510225 ,  , 20*30 FUERTAZA NEGRO ,  , BOLSA , FUERTAZA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510225 ,  , 20*30 FUERTAZA NEGRO ,  , BOLSA , FUERTAZA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , POLLERÍA ,0,0,0,0
 Tienda Tantamayo , 2510225 ,  , 20*30 FUERTAZA NEGRO ,  , BOLSA , FUERTAZA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510225 ,  , 20*30 FUERTAZA NEGRO ,  , BOLSA , FUERTAZA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, CIENTO , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510226 ,  , 20*30 GUARNIZ NEGRO ,  , BOLSA , GUARNIZ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510226 ,  , 20*30 GUARNIZ NEGRO ,  , BOLSA , GUARNIZ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 227 ,  , 20X30 FUERTAZA COLOR ,  , BOLSA , FUERTAZA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510228 ,  , 26*40 FUERTAZA NEGRO ,  , BOLSA , FUERTAZA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510228 ,  , 26*40 FUERTAZA NEGRO ,  , BOLSA , FUERTAZA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510228 ,  , 26*40 FUERTAZA NEGRO ,  , BOLSA , FUERTAZA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , POLLERÍA ,0,0,0,0
 Tienda Tantamayo , 2510228 ,  , 26*40 FUERTAZA NEGRO ,  , BOLSA , FUERTAZA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510228 ,  , 26*40 FUERTAZA NEGRO ,  , BOLSA , FUERTAZA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, CIENTO , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 229 ,  , 26X40 GUARNIZ BAJA NEGRO ,  , BOLSA , GUARNIZ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 230 ,  , 26X40 FUERTAZA BAJA COLOR ,  , BOLSA , FUERTAZA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 231 ,  , 140 LT FUERTAZA BAJA NEGRO ,  , BOLSA , FUERTAZA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510232 ,  , 16*19*50 MILEN ,  , BOLSA , TORITO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510232 ,  , 16*19*50 MILEN ,  , BOLSA , TORITO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510232 ,  , 16*19*50 MILEN ,  , BOLSA , TORITO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510232 ,  , 16*19*50 MILEN ,  , BOLSA , TORITO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 233 ,  , 16*19*100 TORITO ,  , BOLSA , TORITO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 233 ,  , 16*19*100 TORITO ,  , BOLSA , TORITO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, FARDO , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 233 ,  , 16*19*100 TORITO ,  , BOLSA , TORITO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510234 ,  , 20*30 MILEN NE ,  , BOLSA , MILENA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510234 ,  , 20*30 MILEN NE ,  , BOLSA , MILENA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510291 ,  , DOMO 92 ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510292 ,  , 10OZ PET ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510293 ,  , TENEDOR 6 ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510293 ,  , TENEDOR 6 ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510293 ,  , TENEDOR 6 ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , POLLERÍA ,0,0,0,0
 Tienda Tantamayo , 2510293 ,  , TENEDOR 6 ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510293 ,  , TENEDOR 6 ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , COMBO1 ,0,0,0,0
 Tienda Tantamayo , 2510294 ,  , CUCHARA 6  ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510294 ,  , CUCHARA 6  ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510294 ,  , CUCHARA 6  ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , POLLERÍA ,0,0,0,0
 Tienda Tantamayo , 2510294 ,  , CUCHARA 6  ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510294 ,  , CUCHARA 6  ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , COMBO1 ,0,0,0,0
 Tienda Tantamayo , 2510235 ,  , TENEDOR 5  ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510235 ,  , TENEDOR 5  ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510235 ,  , TENEDOR 5  ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510236 ,  , CUCHARITA 5 ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510236 ,  , CUCHARITA 5 ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510236 ,  , CUCHARITA 5 ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , POLLERÍA ,0,0,0,0
 Tienda Tantamayo , 2510236 ,  , CUCHARITA 5 ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510295 ,  , TENEDOR ACRILICO TR 10 ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510295 ,  , TENEDOR ACRILICO TR 10 ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510295 ,  , TENEDOR ACRILICO TR 10 ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510296 ,  , CUCHARA ACRILICA ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510296 ,  , CUCHARA ACRILICA ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510296 ,  , CUCHARA ACRILICA ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510297 ,  , P26 ACRILICO ,  , PLATOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510297 ,  , P26 ACRILICO ,  , PLATOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510298 ,  , DOMO 78 ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510237 ,  , P23 ACRILICO ,  , PLATOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510237 ,  , P23 ACRILICO ,  , PLATOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510238 ,  , 12OZ PET ,  , VASOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510239 ,  , 16OZ PET ,  , VASOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510240 ,  , 3OZ ACRILICO ,  , VASOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510240 ,  , 3OZ ACRILICO ,  , VASOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510241 ,  , 7OZ ACRILICO ,  , VASOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510241 ,  , 7OZ ACRILICO ,  , VASOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510242 ,  , DOMO 98 ,  , VASOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510243 ,  , 16OZ POLYPAPEL ,  , VASOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510244 ,  , 21OZ  POLYPAPEL ,  , VASOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510244 ,  , 21OZ  POLYPAPEL ,  , VASOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510244 ,  , 21OZ  POLYPAPEL ,  , VASOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , rapiña ,0,0,0,0
 Tienda Tantamayo , 2510245 ,  , GENOVESA 8OZ ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510245 ,  , GENOVESA 8OZ ,  , CUBIERTO , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 246 ,  , SORBETE FLEXIBLE NE ,  , OTROS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510247 ,  , SORBETE FLEXIBLE BL ,  , OTROS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510247 ,  , SORBETE FLEXIBLE BL ,  , OTROS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510247 ,  , SORBETE FLEXIBLE BL ,  , OTROS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510248 ,  , SORBETE ENVOLTURA ,  , OTROS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510249 ,  , COPA ACRILICA ,  , VASOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510249 ,  , COPA ACRILICA ,  , VASOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510249 ,  , COPA ACRILICA ,  , VASOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510249 ,  , COPA ACRILICA ,  , VASOS , EUROPEA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, CIENTO , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510299 ,  , PORTA SANDWICH ,  , PLATOS , DARNELL ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
